vehicle_id,speed_kmph,signal_strength_dBm,tx_power_dBm,battery_percent,distance_to_rsu_m,task_type,task_size_MI,deadline_ms,cpu_usage_percent,wlan_delay_ms,fiveg_delay_ms,wan_delay_ms,compute_energy_J,network_energy_J,total_energy_J,failure_probability,processing_delay_ms,offload_location,dps_speed,handover_flag,timestamp_s
V161,116.86,-84.71,25.27,27.07,867.72,SAFETY,216.42,10,72.95,2.2828,0.6173,57.8122,10.821,0.036414,10.857414,0.4736,62.643,CLOUD,N/A,0,17.071
V161,123.78,-93.2,25.65,22.36,1080.07,INFOTAINMENT,2970.3,1000,25.81,4.4259,0.7164,91.4617,148.515,0.545469,149.060469,0.4779,157.763,CLOUD,N/A,0,17.582
V161,120.91,-87.82,25.66,22.5,945.42,SAFETY,149.01,10,79.7,4.7548,0.6941,57.8101,14.901,0.005485,14.906485,0.3691,53.912,RSU,LOW,1,18.036
V161,116.75,-82.23,28.56,23.42,805.7,SAFETY,230.96,10,68.9,3.014,0.3892,87.5763,23.096,0.016578,23.112578,0.4446,82.8749,RSU,LOW,1,18.58
V161,119.48,-77.43,25.87,23.91,685.71,TRAFFIC,517.02,100,63.8,4.6611,0.4745,98.6843,25.851,0.09988,25.95088,0.2477,110.2249,CLOUD,N/A,0,19.006
V161,115.81,-89.15,27.63,25.47,978.72,SAFETY,284.24,10,72.73,4.4074,0.6605,143.2972,28.424,0.01647,28.44047,0.5873,102.1748,RSU,LOW,1,19.511
V161,121.59,-83.78,26.6,26.95,844.6,SAFETY,284.41,10,65.52,2.5918,0.3648,108.9118,28.441,0.013,28.454,0.3787,101.9398,RSU,LOW,1,20.071
V161,116.04,-80.18,28.04,22.35,754.46,SAFETY,140.26,10,68.49,1.2994,0.3518,132.2866,14.026,0.008932,14.034932,0.6065,50.4447,RSU,LOW,1,20.572
V161,117.63,-87.75,26.24,25.23,943.78,TRAFFIC,443.31,100,43.63,3.9499,0.4612,94.1237,22.1655,0.093256,22.258756,0.4916,104.019,CLOUD,N/A,0,21.008
V161,121.89,-86.55,29.09,28.49,913.84,SAFETY,207.17,10,72.26,1.5945,0.7961,98.1777,20.717,0.016801,20.733801,0.6989,74.7854,RSU,LOW,1,21.584
V161,120.83,-97.18,28.57,25.03,1179.61,TRAFFIC,459.48,100,47.15,2.5749,0.923,137.5899,22.974,0.165286,23.139286,0.4355,147.8461,CLOUD,N/A,0,22.006
V161,118.64,-75.0,26.47,21.85,624.9,SAFETY,129.34,10,66.53,4.9677,0.6544,64.6049,6.467,0.028688,6.495688,0.2144,67.492,CLOUD,N/A,0,22.582
V161,124.28,-92.81,25.96,23.38,1070.29,SAFETY,217.7,10,62.38,2.8682,0.6987,109.5683,21.77,0.008587,21.778587,0.5074,78.4487,RSU,LOW,1,23.046
V161,118.09,-90.01,27.41,25.28,1000.23,SAFETY,113.73,10,61.9,2.2164,0.6683,54.4807,11.373,0.006264,11.379264,0.4608,41.2862,RSU,LOW,1,23.556
V161,115.27,-75.82,25.53,19.81,645.5,SAFETY,200.38,10,67.05,2.1083,0.5681,59.7413,10.019,0.035795,10.054795,0.213,64.2141,CLOUD,N/A,0,24.072
V161,122.88,-91.75,28.86,20.82,1043.83,SAFETY,232.91,10,77.02,4.286,0.5179,116.6528,23.291,0.017914,23.308914,0.3301,83.7,RSU,LOW,1,24.5
V162,43.87,-60.6,19.26,63.66,264.96,INFOTAINMENT,2642.55,1000,26.58,1.4663,0.5145,101.2612,132.1275,0.111428,132.238928,0.1076,160.2467,CLOUD,N/A,0,0.076
V162,49.1,-60.57,17.02,63.64,264.19,INFOTAINMENT,2376.17,1000,28.8,1.3463,0.7127,113.1837,118.8085,0.05982,118.86832,0.1021,166.2232,CLOUD,N/A,0,0.575
V162,52.02,-60.32,15.88,63.29,257.98,INFOTAINMENT,1761.6,1000,44.7,4.7291,0.8366,60.5846,88.08,0.03411,88.11411,0.0665,99.906,CLOUD,N/A,0,1.01
V162,49.96,-61.64,16.66,63.44,290.93,TRAFFIC,395.49,100,50.76,4.4178,0.6677,50.6768,19.7745,0.009164,19.783664,0.1167,59.5047,CLOUD,N/A,0,1.536
V162,43.57,-61.98,18.45,63.17,299.5,TRAFFIC,639.92,100,48.03,1.9834,0.706,87.4505,31.996,0.022392,32.018392,0.097,101.7344,CLOUD,N/A,0,2.05
V162,51.34,-61.17,19.57,63.55,279.17,INFOTAINMENT,2999.45,1000,46.96,4.0946,0.8292,103.7536,149.9725,0.135835,150.108335,0.0539,170.7056,CLOUD,N/A,0,2.596
V162,49.97,-60.49,18.97,63.57,262.23,INFOTAINMENT,2886.49,1000,31.97,2.3464,0.7231,53.3361,144.3245,0.113852,144.438352,0.0916,117.7667,CLOUD,N/A,0,3.025
V162,49.71,-61.0,16.16,62.38,275.11,TRAFFIC,690.71,100,69.26,4.7216,0.5435,80.4775,34.5355,0.014265,34.549765,0.1125,95.8951,CLOUD,N/A,0,3.577
V162,51.99,-60.46,17.78,63.24,261.62,TRAFFIC,444.64,100,65.13,2.6708,0.5379,131.6434,22.232,0.013335,22.245335,0.0546,141.5684,CLOUD,N/A,0,4.001
V162,47.42,-62.28,19.42,62.22,306.97,SAFETY,220.08,10,65.4,3.9047,0.9575,100.4802,22.008,0.001926,22.009926,0.0524,79.5575,RSU,LOW,0,4.513
V162,49.01,-62.79,19.78,63.01,319.63,TRAFFIC,615.09,100,62.06,4.7878,0.8534,98.689,30.7545,0.029235,30.783735,0.1069,112.4187,CLOUD,N/A,0,5.095
V162,50.97,-60.86,16.43,63.31,271.52,INFOTAINMENT,1665.63,1000,37.62,4.1439,0.4291,78.3221,83.2815,0.036606,83.318106,0.1428,115.5013,CLOUD,N/A,0,5.55
V162,47.23,-60.16,16.4,62.16,254.12,INFOTAINMENT,1000.94,1000,49.43,3.4153,0.4222,128.1036,50.047,0.021846,50.068846,0.0563,150.446,CLOUD,N/A,0,6.009
V162,47.91,-61.37,19.96,61.21,284.14,INFOTAINMENT,2864.77,1000,33.76,1.8607,0.425,108.9058,143.2385,0.141925,143.380425,0.1202,172.8516,CLOUD,N/A,0,6.582
V162,42.75,-63.55,16.1,62.6,338.68,TRAFFIC,389.45,100,64.77,2.6538,0.5878,85.1601,19.4725,0.007933,19.480433,0.1168,93.8532,CLOUD,N/A,0,7.087
V162,49.21,-64.64,17.96,63.56,365.91,INFOTAINMENT,1692.21,1000,46.97,3.2927,0.8367,100.4775,84.6105,0.052896,84.663396,0.0922,138.25,CLOUD,N/A,0,7.525
V162,46.59,-64.33,19.86,63.06,358.33,INFOTAINMENT,2548.58,1000,29.07,3.9051,0.6476,111.1878,127.429,0.123387,127.552387,0.0682,168.0757,CLOUD,N/A,0,8.051
V162,42.95,-66.45,21.7,61.53,411.23,INFOTAINMENT,2117.58,1000,42.94,4.1302,0.4209,70.7206,105.879,0.156607,106.035607,0.0764,117.988,CLOUD,N/A,0,8.505
V162,46.46,-57.57,18.93,60.31,189.36,TRAFFIC,359.46,100,54.9,4.5155,0.8798,95.5819,17.973,0.014048,17.987048,0.0993,103.6056,CLOUD,N/A,0,9.054
V162,51.51,-64.7,15.05,61.81,367.59,INFOTAINMENT,1352.08,1000,38.14,1.1076,0.8883,86.9632,67.604,0.021626,67.625626,0.0826,117.1436,CLOUD,N/A,0,9.583
V162,45.41,-68.01,23.62,61.02,450.13,TRAFFIC,421.44,100,52.18,3.4471,0.8037,130.8144,21.072,0.048496,21.120496,0.1235,140.2215,CLOUD,N/A,0,10.001
V162,51.71,-65.64,23.38,62.67,391.11,TRAFFIC,678.77,100,55.54,1.7546,0.4774,83.0613,33.9385,0.073908,34.012408,0.1191,98.2124,CLOUD,N/A,0,10.564
V162,49.49,-61.64,17.93,60.07,291.03,TRAFFIC,422.46,100,40.35,2.1428,0.3167,53.6456,21.123,0.013115,21.136115,0.1131,63.0755,CLOUD,N/A,0,11.008
V162,42.75,-69.35,20.7,62.27,483.77,TRAFFIC,492.91,100,48.12,3.736,0.4961,56.2695,24.6455,0.028956,24.674456,0.1229,67.272,CLOUD,N/A,0,11.512
V162,44.97,-56.57,16.87,63.49,164.29,TRAFFIC,668.42,100,41.52,3.9729,0.4416,53.3336,33.421,0.016256,33.437256,0.0685,68.2537,CLOUD,N/A,0,12.093
V162,52.25,-67.01,23.9,59.15,425.36,TRAFFIC,586.6,100,45.2,3.8683,0.9685,142.7905,29.33,0.071997,29.401997,0.088,155.8843,CLOUD,N/A,0,12.549
V162,43.33,-62.06,18.58,61.49,301.55,TRAFFIC,460.46,100,52.61,1.0993,0.9832,146.2153,23.023,0.016602,23.039602,0.0806,156.4934,CLOUD,N/A,0,13.052
V162,48.48,-56.85,16.51,60.1,171.32,TRAFFIC,408.69,100,48.39,3.964,0.4986,57.8882,20.4345,0.009149,20.443649,0.0661,67.0107,CLOUD,N/A,0,13.514
V162,47.13,-69.48,20.39,58.22,487.06,TRAFFIC,671.66,100,40.13,4.7748,0.8912,65.3714,33.583,0.036738,33.619738,0.1066,80.3638,CLOUD,N/A,0,14.028
V162,49.04,-56.39,18.09,58.59,159.69,TRAFFIC,318.9,100,59.17,1.7303,0.3037,149.1418,31.89,0.002054,31.892054,0.0585,114.1966,RSU,LOW,0,14.552
V162,52.07,-65.04,23.42,59.63,376.07,TRAFFIC,368.65,100,53.47,1.4966,0.4672,112.6859,18.4325,0.040512,18.473012,0.0757,120.9147,CLOUD,N/A,0,15.074
V162,42.48,-57.18,15.65,62.81,179.43,TRAFFIC,443.58,100,50.24,4.8569,0.3809,88.0212,22.179,0.008146,22.187146,0.058,97.9225,CLOUD,N/A,0,15.55
V162,43.95,-57.93,19.34,59.05,198.16,TRAFFIC,349.14,100,47.15,2.4235,0.5538,114.4399,17.457,0.014996,17.471996,0.1101,122.2332,CLOUD,N/A,0,16.077
V162,44.02,-71.49,22.71,61.54,537.25,SAFETY,157.79,10,80.65,1.3473,0.6933,68.0919,15.779,0.002945,15.781945,0.2088,57.0469,RSU,LOW,0,16.573
V162,46.6,-69.45,20.25,62.69,486.29,TRAFFIC,349.33,100,58.12,1.8626,0.5096,77.0544,17.4665,0.018501,17.485001,0.1496,84.8519,CLOUD,N/A,0,17.084
V162,49.61,-57.24,18.23,62.45,181.02,INFOTAINMENT,2130.25,1000,38.22,3.2131,0.7584,128.1294,106.5125,0.07086,106.58336,0.1374,175.6796,CLOUD,N/A,0,17.571
V162,43.31,-59.38,17.52,63.42,234.52,INFOTAINMENT,1858.28,1000,42.96,3.6598,0.5084,122.1489,92.914,0.052491,92.966491,0.1268,163.6284,CLOUD,N/A,0,18.013
V162,52.28,-63.63,15.86,58.18,340.81,SAFETY,115.43,10,76.09,3.5616,0.9434,68.4168,11.543,0.000445,11.543445,0.0589,42.1684,RSU,LOW,0,18.565
V162,46.04,-67.31,24.18,59.99,432.86,TRAFFIC,523.23,100,47.89,3.483,0.6718,127.84,26.1615,0.068496,26.229996,0.1165,139.5192,CLOUD,N/A,0,19.081
V162,47.12,-54.44,19.93,58.47,110.89,TRAFFIC,300.11,100,48.83,4.4717,0.3629,141.3275,30.011,0.002953,30.013953,0.0108,107.545,RSU,LOW,0,19.587
V162,43.61,-54.04,15.3,57.46,100.88,TRAFFIC,301.03,100,64.93,4.6433,0.4041,83.3636,15.0515,0.0051,15.0566,0.0561,90.083,CLOUD,N/A,0,20.021
V162,42.62,-74.3,22.48,62.3,607.59,TRAFFIC,691.39,100,51.74,1.5292,0.961,138.354,34.5695,0.061192,34.630692,0.0688,153.7868,CLOUD,N/A,0,20.539
V162,47.52,-67.44,21.05,59.15,436.11,INFOTAINMENT,1393.41,1000,47.19,4.2895,0.4446,86.1723,69.6705,0.088726,69.759226,0.0526,117.2752,CLOUD,N/A,0,21.061
V162,46.44,-70.73,21.38,60.23,518.34,TRAFFIC,610.12,100,59.36,3.3361,0.7472,65.5521,30.506,0.041917,30.547917,0.1273,79.1709,CLOUD,N/A,0,21.502
V162,51.04,-76.63,28.91,55.62,665.63,TRAFFIC,502.17,100,52.03,2.3522,0.4597,123.1691,25.1085,0.195353,25.303853,0.1207,134.3783,CLOUD,N/A,0,22.056
V162,46.56,-62.95,17.32,59.55,323.84,TRAFFIC,452.95,100,54.13,1.6036,0.5294,76.3545,22.6475,0.012219,22.659719,0.0657,86.465,CLOUD,N/A,0,22.525
V162,50.11,-59.76,17.71,59.87,244.05,TRAFFIC,365.61,100,68.92,3.1656,0.9771,98.0705,18.2805,0.010789,18.291289,0.0652,106.2314,CLOUD,N/A,0,23.014
V162,45.15,-68.12,21.4,55.35,453.06,TRAFFIC,465.57,100,68.17,1.9043,0.8476,96.6795,23.2785,0.032133,23.310633,0.1327,107.0717,CLOUD,N/A,0,23.583
V162,45.12,-79.63,25.2,59.39,740.83,INFOTAINMENT,1070.83,1000,20.48,4.5815,0.4509,108.4733,53.5415,0.177293,53.718793,0.1019,132.3758,CLOUD,N/A,0,24.054
V162,47.19,-67.89,23.22,63.13,447.3,TRAFFIC,480.41,100,58.83,2.5556,0.9293,93.5293,24.0205,0.050418,24.070918,0.1231,104.2527,CLOUD,N/A,0,24.534
V163,110.32,-77.04,26.27,75.71,676.0,TRAFFIC,652.96,100,53.51,1.6333,0.312,67.5933,32.648,0.138311,32.786311,0.0756,82.1683,CLOUD,N/A,0,0.002
V163,110.64,-77.33,29.75,75.59,683.23,SAFETY,215.59,10,87.93,3.2701,0.5024,70.9521,10.7795,0.101765,10.881265,0.0947,75.7644,CLOUD,N/A,0,0.548
V163,111.23,-77.61,27.34,75.33,690.15,TRAFFIC,404.58,100,47.71,2.9113,0.886,78.9392,20.229,0.109641,20.338641,0.1335,87.97,CLOUD,N/A,0,1.05
V163,110.54,-76.68,29.4,75.61,667.0,SAFETY,272.92,10,68.51,2.2107,0.4771,70.4037,13.646,0.118852,13.764852,0.0665,76.4957,CLOUD,N/A,0,1.507
V163,112.59,-76.82,26.09,75.29,670.62,SAFETY,278.03,10,61.34,3.5043,0.5231,120.0308,27.803,0.0113,27.8143,0.1528,99.8195,RSU,LOW,0,2.023
V163,111.53,-76.44,25.79,74.78,661.04,SAFETY,184.27,10,84.98,3.949,0.7276,138.3607,18.427,0.00699,18.43399,0.1126,66.5383,RSU,LOW,0,2.522
V163,112.96,-78.19,27.09,75.61,704.74,SAFETY,112.44,10,84.69,4.6783,0.9658,113.8266,11.244,0.005753,11.249753,0.271,41.1229,RSU,LOW,1,3.034
V163,111.75,-79.3,27.98,74.69,732.38,SAFETY,299.32,10,73.41,3.3444,0.8109,118.7093,29.932,0.018799,29.950799,0.1338,107.7109,RSU,LOW,1,3.577
V163,108.36,-79.39,28.9,75.4,734.69,SAFETY,214.11,10,67.07,3.2655,0.3778,102.185,21.411,0.01662,21.42762,0.2363,76.8457,RSU,LOW,1,4.046
V163,107.24,-79.02,25.27,74.11,725.41,SAFETY,172.99,10,83.55,2.0921,0.658,64.0968,8.6495,0.029107,8.678607,0.0793,67.9582,CLOUD,N/A,0,4.59
V163,111.78,-77.35,28.8,73.79,683.75,SAFETY,247.87,10,82.66,2.2267,0.4719,120.7595,24.787,0.018803,24.805803,0.2101,88.9969,RSU,LOW,0,5.062
V163,112.94,-79.72,29.15,74.75,742.96,SAFETY,269.55,10,77.67,2.9584,0.5945,97.2401,26.955,0.022164,26.977164,0.1587,96.8624,RSU,LOW,1,5.511
V163,114.02,-80.04,25.26,73.81,751.11,TRAFFIC,496.73,100,63.48,1.6283,0.6712,114.7967,24.8365,0.083385,24.919885,0.2854,125.8844,CLOUD,N/A,0,6.023
V163,110.25,-81.64,25.02,73.31,791.05,SAFETY,196.04,10,70.99,1.0158,0.4088,102.6554,19.604,0.006228,19.610228,0.4853,70.4231,RSU,LOW,1,6.514
V163,112.58,-74.83,23.81,75.56,620.63,INFOTAINMENT,2278.83,1000,36.39,4.974,0.6366,126.6019,113.9415,0.273957,114.215457,0.1295,177.4686,CLOUD,N/A,0,7.029
V163,109.37,-80.61,28.58,73.64,765.24,SAFETY,128.04,10,74.65,2.2942,0.3915,147.2903,12.804,0.009233,12.813233,0.3995,46.1201,RSU,LOW,1,7.575
V163,107.17,-78.61,27.53,74.99,715.34,SAFETY,281.6,10,85.78,3.7363,0.743,93.0136,14.08,0.079726,14.159726,0.0724,99.2993,CLOUD,N/A,0,8.087
V163,113.47,-76.2,29.15,74.79,654.94,SAFETY,171.37,10,74.16,4.6361,0.5041,67.7924,8.5685,0.070454,8.638954,0.0742,71.6176,CLOUD,N/A,0,8.536
V163,115.43,-78.34,28.38,75.63,708.55,TRAFFIC,686.01,100,56.5,2.204,0.4909,111.542,34.3005,0.236211,34.536711,0.0879,126.8547,CLOUD,N/A,0,9.025
V163,107.54,-82.39,29.7,73.33,809.84,TRAFFIC,520.77,100,66.44,3.5896,0.4788,100.3331,26.0385,0.243005,26.281505,0.3399,111.9574,CLOUD,N/A,0,9.515
V163,111.64,-76.08,26.46,71.98,652.12,SAFETY,119.58,10,69.8,1.5018,0.7222,107.2719,11.958,0.005292,11.963292,0.1355,43.4293,RSU,LOW,0,10.039
V163,114.04,-76.12,26.99,74.63,652.88,SAFETY,109.01,10,70.43,3.0257,0.8472,108.5342,10.901,0.005451,10.906451,0.102,39.7793,RSU,LOW,0,10.584
V163,111.02,-78.43,28.07,75.57,710.84,SAFETY,165.55,10,87.22,1.1373,0.7651,119.1634,16.555,0.010615,16.565615,0.2802,59.8901,RSU,LOW,1,11.087
V163,110.1,-78.6,29.02,75.16,715.04,SAFETY,175.49,10,66.73,4.1001,0.6333,78.9892,17.549,0.014004,17.563004,0.126,63.3083,RSU,LOW,1,11.524
V163,108.81,-83.6,25.98,72.24,839.91,TRAFFIC,505.19,100,49.67,2.6841,0.6339,100.0783,25.2595,0.100098,25.359598,0.2746,111.3549,CLOUD,N/A,0,12.092
V163,106.48,-84.95,26.97,72.76,873.79,TRAFFIC,426.1,100,59.63,4.9821,0.5739,91.772,21.305,0.106043,21.411043,0.2941,101.2832,CLOUD,N/A,0,12.515
V163,113.15,-76.8,27.13,71.37,669.99,SAFETY,169.08,10,86.25,2.5731,0.8109,130.5038,16.908,0.008732,16.916732,0.115,61.1966,RSU,LOW,0,13.021
V163,106.72,-82.38,26.27,74.88,809.54,TRAFFIC,326.43,100,47.06,2.2449,0.4649,58.2585,16.3215,0.069145,16.390645,0.2604,65.5449,CLOUD,N/A,0,13.589
V163,111.72,-84.51,28.18,75.66,862.66,SAFETY,122.09,10,83.3,2.9442,0.408,136.6057,12.209,0.008029,12.217029,0.6102,44.0116,RSU,LOW,1,14.093
V163,108.18,-77.19,25.82,73.16,679.82,SAFETY,273.47,10,79.94,3.3555,0.9033,57.8103,13.6735,0.052225,13.725725,0.1106,63.9145,CLOUD,N/A,0,14.505
V163,107.8,-79.79,29.22,75.12,744.64,SAFETY,220.71,10,75.66,1.7428,0.9985,115.5192,22.071,0.018443,22.089443,0.1079,79.8235,RSU,LOW,1,15.092
V163,107.74,-82.3,26.3,74.6,807.57,SAFETY,122.28,10,70.75,4.7862,0.9703,72.3313,12.228,0.005216,12.233216,0.6213,44.6417,RSU,LOW,1,15.572
V163,112.25,-86.49,28.48,74.95,912.24,SAFETY,275.32,10,69.11,1.5809,0.6083,138.5955,27.532,0.019402,27.551402,0.4499,98.9369,RSU,LOW,1,16.016
V163,114.14,-78.66,25.65,71.04,716.39,INFOTAINMENT,2346.25,1000,32.64,4.7125,0.7057,136.7015,117.3125,0.430868,117.743368,0.0832,189.0732,CLOUD,N/A,0,16.569
V163,108.89,-77.61,25.54,68.97,690.24,SAFETY,241.37,10,74.92,1.9019,0.9116,129.1762,24.137,0.008643,24.145643,0.1549,87.1152,RSU,LOW,0,17.023
V163,112.0,-84.42,26.17,70.95,860.56,TRAFFIC,519.9,100,45.63,4.8199,0.9477,76.8219,25.995,0.107619,26.102619,0.2572,88.4268,CLOUD,N/A,0,17.542
V163,108.34,-80.93,25.1,69.81,773.2,SAFETY,270.44,10,86.94,3.6199,0.5584,98.995,13.522,0.043756,13.565756,0.3489,105.0316,CLOUD,N/A,0,18.075
V163,111.82,-81.83,25.11,72.38,795.8,INFOTAINMENT,1955.45,1000,34.6,4.8199,0.5147,85.8579,97.7725,0.317115,98.089615,0.3487,129.5063,CLOUD,N/A,0,18.567
V163,116.12,-91.49,28.01,75.64,1037.29,TRAFFIC,623.16,100,49.05,3.4208,0.3816,101.2347,31.158,0.197047,31.355047,0.299,115.1445,CLOUD,N/A,0,19.099
V163,115.99,-92.47,28.35,72.37,1061.72,SAFETY,176.82,10,79.9,1.8653,0.9314,59.5473,8.841,0.060465,8.901465,0.2672,63.4942,CLOUD,N/A,0,19.518
V163,108.05,-75.64,26.72,69.89,641.03,SAFETY,186.29,10,68.87,1.8052,0.4737,100.578,18.629,0.008754,18.637754,0.2181,67.0058,RSU,LOW,0,20.034
V163,110.89,-73.83,20.15,71.33,595.64,TRAFFIC,350.89,100,67.4,4.2219,0.8196,112.823,17.5445,0.018161,17.562661,0.0885,120.6554,CLOUD,N/A,0,20.539
V163,115.29,-74.0,21.82,70.39,599.94,TRAFFIC,322.75,100,63.17,2.1649,0.9389,126.081,32.275,0.004908,32.279908,0.1064,116.2068,RSU,LOW,0,21.017
V163,106.27,-88.19,26.5,68.28,954.86,SAFETY,193.94,10,79.0,2.7961,0.3992,101.4684,19.394,0.008663,19.402663,0.3511,69.6635,RSU,LOW,1,21.533
V163,113.46,-80.5,28.07,67.88,762.4,SAFETY,205.58,10,79.88,2.4329,0.775,145.062,20.558,0.013182,20.571182,0.5343,74.1964,RSU,LOW,1,22.003
V163,115.67,-75.73,25.03,71.57,643.34,SAFETY,227.02,10,84.1,4.1529,0.8996,72.0746,11.351,0.036144,11.387144,0.1041,77.142,CLOUD,N/A,0,22.52
V163,107.69,-90.49,25.63,66.96,1012.37,TRAFFIC,362.87,100,67.15,2.169,0.7472,149.6247,36.287,0.013266,36.300266,0.3871,130.3436,RSU,LOW,1,23.048
V163,109.25,-73.87,22.0,67.87,596.66,SAFETY,115.62,10,74.74,2.7483,0.4295,149.2523,11.562,0.001832,11.563832,0.2999,41.7224,RSU,LOW,0,23.595
V163,112.36,-85.25,27.55,70.67,881.28,SAFETY,219.12,10,81.43,2.1994,0.9429,136.2584,21.912,0.012465,21.924465,0.6899,79.2,RSU,LOW,1,24.047
V163,115.94,-81.59,29.45,71.86,789.8,SAFETY,125.23,10,65.56,3.5056,0.6199,78.8147,12.523,0.011033,12.534033,0.3937,45.3449,RSU,LOW,1,24.56
V164,56.92,-73.6,21.2,34.38,590.06,TRAFFIC,621.92,100,48.86,3.124,0.5372,50.9006,31.096,0.040993,31.136993,0.0581,64.7827,CLOUD,N/A,0,0.089
V164,54.61,-73.57,22.28,34.37,589.28,TRAFFIC,403.27,100,60.85,2.5858,0.3608,135.0765,20.1635,0.034085,20.197585,0.0905,144.0781,CLOUD,N/A,0,0.591
V164,57.55,-74.38,21.87,34.14,609.62,INFOTAINMENT,2930.83,1000,45.59,2.7417,0.5004,135.6517,146.5415,0.225403,146.766903,0.053,201.072,CLOUD,N/A,0,1.035
V164,54.78,-73.88,20.54,33.82,596.92,TRAFFIC,680.76,100,52.45,1.017,0.6526,59.3945,34.038,0.038545,34.076545,0.0531,74.59,CLOUD,N/A,0,1.507
V164,56.49,-73.54,22.01,33.93,588.5,TRAFFIC,453.26,100,61.47,3.1356,0.4235,110.939,22.663,0.036001,22.699001,0.0564,121.0564,CLOUD,N/A,0,2.041
V164,50.89,-74.6,22.13,33.47,614.93,TRAFFIC,365.0,100,68.42,4.0902,0.5346,131.3099,18.25,0.029803,18.279803,0.1327,139.4572,CLOUD,N/A,0,2.538
V164,58.05,-74.14,23.59,33.62,603.44,SAFETY,128.14,10,71.62,3.8228,0.8547,125.2508,12.814,0.002929,12.816929,0.1894,46.619,RSU,LOW,0,3.019
V164,55.64,-76.07,29.88,33.34,651.78,TRAFFIC,588.18,100,41.64,1.4506,0.4976,82.1882,29.409,0.286075,29.695075,0.1209,95.3172,CLOUD,N/A,0,3.552
V164,54.64,-73.84,21.83,33.75,596.06,INFOTAINMENT,1587.13,1000,40.7,3.5733,0.6482,117.9913,79.3565,0.120943,79.477443,0.1104,153.4183,CLOUD,N/A,0,4.065
V164,49.25,-71.99,23.34,33.35,549.64,TRAFFIC,609.5,100,69.12,2.3681,0.3116,112.8849,30.475,0.065757,30.540757,0.0524,126.4898,CLOUD,N/A,0,4.578
V164,55.56,-75.04,27.96,32.41,626.04,TRAFFIC,598.69,100,56.65,2.3799,0.8932,92.6618,29.9345,0.187142,30.121642,0.0608,106.0254,CLOUD,N/A,0,5.094
V164,53.05,-77.63,27.94,32.61,690.63,TRAFFIC,436.51,100,57.09,3.3099,0.9268,118.7186,21.8255,0.13582,21.96132,0.0868,128.4621,CLOUD,N/A,0,5.559
V164,48.89,-75.2,27.05,34.16,629.94,TRAFFIC,643.07,100,40.2,1.7423,0.6452,115.5766,32.1535,0.163015,32.316515,0.0649,129.9308,CLOUD,N/A,0,6.034
V164,54.83,-77.05,27.63,31.97,676.28,SAFETY,142.92,10,66.83,2.2723,0.5705,102.84,14.292,0.008281,14.300281,0.2902,51.6134,RSU,LOW,0,6.531
V164,50.86,-76.85,26.4,32.13,671.22,INFOTAINMENT,1565.55,1000,31.06,1.4597,0.9059,117.2249,78.2775,0.341694,78.619194,0.1237,152.1702,CLOUD,N/A,0,7.062
V164,52.75,-76.56,29.13,31.46,663.91,INFOTAINMENT,1863.11,1000,27.81,1.2435,0.583,116.9062,93.1555,0.762445,93.917945,0.0622,158.4935,CLOUD,N/A,0,7.537
V164,53.66,-71.53,21.58,32.36,538.37,TRAFFIC,516.72,100,68.66,4.8805,0.827,134.5524,25.836,0.037173,25.873173,0.0945,146.0863,CLOUD,N/A,0,8.098
V164,54.62,-78.96,27.5,31.8,723.9,TRAFFIC,518.45,100,54.29,1.1322,0.5333,135.8768,25.9225,0.145773,26.068273,0.1307,147.4493,CLOUD,N/A,0,8.52
V164,53.95,-70.18,22.86,33.31,504.54,TRAFFIC,679.52,100,40.29,3.5336,0.9656,106.9583,33.976,0.065641,34.041641,0.1224,122.1262,CLOUD,N/A,0,9.074
V164,52.48,-72.22,24.52,31.79,555.61,INFOTAINMENT,1393.89,1000,32.39,3.0073,0.7632,146.9325,69.6945,0.197332,69.891832,0.0868,178.0461,CLOUD,N/A,0,9.59
V164,52.09,-79.57,26.59,33.6,739.17,TRAFFIC,608.31,100,57.41,4.6128,0.9978,95.4975,30.4155,0.138706,30.554206,0.1012,109.0758,CLOUD,N/A,0,10.024
V164,52.24,-81.11,29.71,32.39,777.78,TRAFFIC,464.07,100,56.11,2.9189,0.6771,64.5763,23.2035,0.217047,23.420547,0.2857,74.935,CLOUD,N/A,0,10.577
V164,53.07,-70.43,22.99,30.0,510.86,TRAFFIC,409.96,100,44.13,2.8005,0.7389,80.1664,20.498,0.040805,20.538805,0.107,89.3173,CLOUD,N/A,0,11.096
V164,57.3,-74.65,24.83,30.96,616.37,SAFETY,209.19,10,66.38,4.1808,0.7743,125.7187,20.919,0.006361,20.925361,0.1964,75.485,RSU,LOW,0,11.538
V164,50.37,-79.08,26.52,30.18,727.04,TRAFFIC,595.47,100,40.65,3.5378,0.7491,103.4835,29.7735,0.133607,29.907107,0.1419,116.7752,CLOUD,N/A,0,12.058
V164,49.57,-78.87,29.39,31.48,721.76,TRAFFIC,591.04,100,42.95,4.6843,0.9442,77.3284,29.552,0.256795,29.808795,0.1253,90.5213,CLOUD,N/A,0,12.538
V164,53.01,-80.17,27.95,32.01,754.15,INFOTAINMENT,1916.94,1000,30.27,4.1375,0.345,105.9141,95.847,0.597831,96.444831,0.263,148.7029,CLOUD,N/A,0,13.058
